Id,Id2,Geography,Total,MarginOfError,Year,formattedAddress
0500000US42075,42075,"Lebanon County, Pennsylvania",135486,*****,2013,"Lebanon County, PA, USA"
0500000US42077,42077,"Lehigh County, Pennsylvania",355092,*****,2013,"Lehigh County, PA, USA"
0500000US42079,42079,"Luzerne County, Pennsylvania",320103,*****,2013,"Luzerne County, PA, USA"
0500000US42081,42081,"Lycoming County, Pennsylvania",116754,*****,2013,"Lycoming County, PA, USA"
0500000US42085,42085,"Mercer County, Pennsylvania",115195,*****,2013,"Mercer County, PA, USA"
0500000US42089,42089,"Monroe County, Pennsylvania",167148,*****,2013,"Monroe County, PA, USA"
0500000US42091,42091,"Montgomery County, Pennsylvania",812376,*****,2013,"Montgomery County, PA, USA"
0500000US42095,42095,"Northampton County, Pennsylvania",299791,*****,2013,"Northampton County, PA, USA"
0500000US42097,42097,"Northumberland County, Pennsylvania",94076,*****,2013,"Northumberland County, PA, USA"
0500000US42101,42101,"Philadelphia County, Pennsylvania",1553165,*****,2013,"Philadelphia County, PA, USA"
0500000US42107,42107,"Schuylkill County, Pennsylvania",146920,*****,2013,"Schuylkill County, PA, USA"
0500000US42111,42111,"Somerset County, Pennsylvania",76520,*****,2013,"Somerset County, PA, USA"
0500000US42125,42125,"Washington County, Pennsylvania",208206,*****,2013,"Washington County, PA, USA"
0500000US42129,42129,"Westmoreland County, Pennsylvania",362437,*****,2013,"Westmoreland County, PA, USA"
0500000US42133,42133,"York County, Pennsylvania",438965,*****,2013,"York County, PA, USA"
0500000US44003,44003,"Kent County, Rhode Island",165035,*****,2013,"Kent County, RI, USA"
0500000US44005,44005,"Newport County, Rhode Island",82397,*****,2013,"Newport County, RI, USA"
0500000US44007,44007,"Providence County, Rhode Island",628600,*****,2013,"Providence County, RI, USA"
0500000US44009,44009,"Washington County, Rhode Island",126259,*****,2013,"Washington County, RI, USA"
0500000US45003,45003,"Aiken County, South Carolina",164176,*****,2013,"Aiken County, SC, USA"
0500000US45007,45007,"Anderson County, South Carolina",190641,*****,2013,"Anderson County, SC, USA"
0500000US45013,45013,"Beaufort County, South Carolina",171838,*****,2013,"Beaufort County, SC, USA"
0500000US45015,45015,"Berkeley County, South Carolina",194020,*****,2013,"Berkeley County, SC, USA"
0500000US45019,45019,"Charleston County, South Carolina",372803,*****,2013,"Charleston County, SC, USA"
0500000US45031,45031,"Darlington County, South Carolina",67935,*****,2013,"Darlington County, SC, USA"
0500000US45035,45035,"Dorchester County, South Carolina",145397,*****,2013,"Dorchester County, SC, USA"
0500000US45041,45041,"Florence County, South Carolina",138326,*****,2013,"Florence County, SC, USA"
0500000US45045,45045,"Greenville County, South Carolina",474266,*****,2013,"Greenville County, SC, USA"
0500000US45047,45047,"Greenwood County, South Carolina",69723,*****,2013,"Greenwood County, SC, USA"
0500000US45051,45051,"Horry County, South Carolina",289650,*****,2013,"Horry County, SC, USA"
0500000US45057,45057,"Lancaster County, South Carolina",80458,*****,2013,"Lancaster County, SC, USA"
0500000US45059,45059,"Laurens County, South Carolina",66229,*****,2013,"Laurens County, SC, USA"
0500000US45063,45063,"Lexington County, South Carolina",273752,*****,2013,"Lexington County, SC, USA"
0500000US45073,45073,"Oconee County, South Carolina",75045,*****,2013,"Oconee County, SC, USA"
0500000US45075,45075,"Orangeburg County, South Carolina",90942,*****,2013,"Orangeburg County, SC, USA"
0500000US45077,45077,"Pickens County, South Carolina",119829,*****,2013,"Pickens County, SC, USA"
0500000US45079,45079,"Richland County, South Carolina",399256,*****,2013,"Richland County, SC, USA"
0500000US45083,45083,"Spartanburg County, South Carolina",290969,*****,2013,"Spartanburg County, SC, USA"
0500000US45085,45085,"Sumter County, South Carolina",108123,*****,2013,"Sumter County, SC, USA"
0500000US45091,45091,"York County, South Carolina",239363,*****,2013,"York County, SC, USA"
0500000US46099,46099,"Minnehaha County, South Dakota",179640,*****,2013,"Minnehaha County, SD, USA"
0500000US46103,46103,"Pennington County, South Dakota",105761,*****,2013,"Pennington County, SD, USA"
0500000US47001,47001,"Anderson County, Tennessee",75542,*****,2013,"Anderson County, TN, USA"
0500000US47009,47009,"Blount County, Tennessee",125099,*****,2013,"Blount County, TN, USA"
0500000US47011,47011,"Bradley County, Tennessee",101848,*****,2013,"Bradley County, TN, USA"
0500000US47037,47037,"Davidson County, Tennessee",658602,*****,2013,"Davidson County, TN, USA"
0500000US47059,47059,"Greene County, Tennessee",68267,*****,2013,"Greene County, TN, USA"
0500000US47065,47065,"Hamilton County, Tennessee",348673,*****,2013,"Hamilton County, TN, USA"
0500000US47093,47093,"Knox County, Tennessee",444622,*****,2013,"Knox County, TN, USA"
0500000US47113,47113,"Madison County, Tennessee",98733,*****,2013,"Madison County, TN, USA"
0500000US47119,47119,"Maury County, Tennessee",83761,*****,2013,"Maury County, TN, USA"
0500000US47125,47125,"Montgomery County, Tennessee",184119,*****,2013,"Montgomery County, TN, USA"
0500000US47141,47141,"Putnam County, Tennessee",73525,*****,2013,"Putnam County, TN, USA"
0500000US47147,47147,"Robertson County, Tennessee",67383,*****,2013,"Robertson County, TN, USA"
0500000US47149,47149,"Rutherford County, Tennessee",281029,*****,2013,"Rutherford County, TN, USA"
0500000US47155,47155,"Sevier County, Tennessee",93570,*****,2013,"Sevier County, TN, USA"
0500000US47157,47157,"Shelby County, Tennessee",939465,*****,2013,"Shelby County, TN, USA"
0500000US47163,47163,"Sullivan County, Tennessee",156595,*****,2013,"Sullivan County, TN, USA"
0500000US47165,47165,"Sumner County, Tennessee",168888,*****,2013,"Sumner County, TN, USA"
0500000US47179,47179,"Washington County, Tennessee",125546,*****,2013,"Washington County, TN, USA"
0500000US47187,47187,"Williamson County, Tennessee",198901,*****,2013,"Williamson County, TN, USA"
0500000US47189,47189,"Wilson County, Tennessee",121945,*****,2013,"Wilson County, TN, USA"
0500000US48005,48005,"Angelina County, Texas",87441,*****,2013,"Angelina County, TX, USA"
0500000US48021,48021,"Bastrop County, Texas",75825,*****,2013,"Bastrop County, TX, USA"
0500000US48027,48027,"Bell County, Texas",326843,*****,2013,"Bell County, TX, USA"
0500000US48029,48029,"Bexar County, Texas",1817610,*****,2013,"Bexar County, TX, USA"
0500000US48037,48037,"Bowie County, Texas",93487,*****,2013,"Bowie County, TX, USA"
0500000US48039,48039,"Brazoria County, Texas",330242,*****,2013,"Brazoria County, TX, USA"
0500000US48041,48041,"Brazos County, Texas",203164,*****,2013,"Brazos County, TX, USA"
0500000US48061,48061,"Cameron County, Texas",417276,*****,2013,"Cameron County, TX, USA"
0500000US48085,48085,"Collin County, Texas",854778,*****,2013,"Collin County, TX, USA"
0500000US48091,48091,"Comal County, Texas",118480,*****,2013,"Comal County, TX, USA"
0500000US48099,48099,"Coryell County, Texas",76192,*****,2013,"Coryell County, TX, USA"
0500000US48113,48113,"Dallas County, Texas",2480331,*****,2013,"Dallas County, TX, USA"
0500000US48121,48121,"Denton County, Texas",728799,*****,2013,"Denton County, TX, USA"
0500000US48135,48135,"Ector County, Texas",149378,*****,2013,"Ector County, TX, USA"
0500000US48139,48139,"Ellis County, Texas",155976,*****,2013,"Ellis County, TX, USA"
0500000US48141,48141,"El Paso County, Texas",827718,*****,2013,"El Paso County, TX, USA"
0500000US48157,48157,"Fort Bend County, Texas",652365,*****,2013,"Fort Bend County, TX, USA"
0500000US48167,48167,"Galveston County, Texas",306782,*****,2013,"Galveston County, TX, USA"
0500000US48181,48181,"Grayson County, Texas",122353,*****,2013,"Grayson County, TX, USA"
0500000US48183,48183,"Gregg County, Texas",123024,*****,2013,"Gregg County, TX, USA"
0500000US48187,48187,"Guadalupe County, Texas",143183,*****,2013,"Guadalupe County, TX, USA"
0500000US48201,48201,"Harris County, Texas",4336853,*****,2013,"Harris County, TX, USA"
0500000US48203,48203,"Harrison County, Texas",66886,*****,2013,"Harrison County, TX, USA"
0500000US48209,48209,"Hays County, Texas",176026,*****,2013,"Hays County, TX, USA"
0500000US48213,48213,"Henderson County, Texas",78675,*****,2013,"Henderson County, TX, USA"
0500000US48215,48215,"Hidalgo County, Texas",815996,*****,2013,"Hidalgo County, TX, USA"
0500000US48231,48231,"Hunt County, Texas",87048,*****,2013,"Hunt County, TX, USA"
0500000US48245,48245,"Jefferson County, Texas",252358,*****,2013,"Jefferson County, TX, USA"
0500000US48251,48251,"Johnson County, Texas",154707,*****,2013,"Johnson County, TX, USA"
0500000US48257,48257,"Kaufman County, Texas",108568,*****,2013,"Kaufman County, TX, USA"
0500000US48291,48291,"Liberty County, Texas",76907,*****,2013,"Liberty County, TX, USA"
0500000US48303,48303,"Lubbock County, Texas",289324,*****,2013,"Lubbock County, TX, USA"
0500000US48309,48309,"McLennan County, Texas",241481,*****,2013,"McLennan County, TX, USA"
0500000US48329,48329,"Midland County, Texas",151468,*****,2013,"Midland County, TX, USA"
0500000US48339,48339,"Montgomery County, Texas",499137,*****,2013,"Montgomery County, TX, USA"
0500000US48347,48347,"Nacogdoches County, Texas",65330,*****,2013,"Nacogdoches County, TX, USA"
0500000US48355,48355,"Nueces County, Texas",352107,*****,2013,"Nueces County, TX, USA"
0500000US48361,48361,"Orange County, Texas",82957,*****,2013,"Orange County, TX, USA"
0500000US48367,48367,"Parker County, Texas",121418,*****,2013,"Parker County, TX, USA"
0500000US48375,48375,"Potter County, Texas",121661,*****,2013,"Potter County, TX, USA"
0500000US48381,48381,"Randall County, Texas",126474,*****,2013,"Randall County, TX, USA"
0500000US48397,48397,"Rockwall County, Texas",85245,*****,2013,"Rockwall County, TX, USA"
0500000US48409,48409,"San Patricio County, Texas",66137,*****,2013,"San Patricio County, TX, USA"
0500000US48423,48423,"Smith County, Texas",216080,*****,2013,"Smith County, TX, USA"
0500000US48439,48439,"Tarrant County, Texas",1911541,*****,2013,"Tarrant County, TX, USA"
0500000US48441,48441,"Taylor County, Texas",134117,*****,2013,"Taylor County, TX, USA"
0500000US48451,48451,"Tom Green County, Texas",114954,*****,2013,"Tom Green County, TX, USA"
0500000US48453,48453,"Travis County, Texas",1120954,*****,2013,"Travis County, TX, USA"
0500000US48469,48469,"Victoria County, Texas",90028,*****,2013,"Victoria County, TX, USA"
0500000US48471,48471,"Walker County, Texas",68817,*****,2013,"Walker County, TX, USA"
0500000US48479,48479,"Webb County, Texas",262495,*****,2013,"Webb County, TX, USA"
0500000US48485,48485,"Wichita County, Texas",132047,*****,2013,"Wichita County, TX, USA"
0500000US48491,48491,"Williamson County, Texas",471014,*****,2013,"Williamson County, TX, USA"
0500000US49005,49005,"Cache County, Utah",116909,*****,2013,"Cache County, UT, USA"
0500000US49011,49011,"Davis County, Utah",322094,*****,2013,"Davis County, UT, USA"
0500000US49035,49035,"Salt Lake County, Utah",1079721,*****,2013,"Salt Lake County, UT, USA"
0500000US49049,49049,"Utah County, Utah",551891,*****,2013,"Utah County, UT, USA"
0500000US49053,49053,"Washington County, Utah",147800,*****,2013,"Washington County, UT, USA"
0500000US49057,49057,"Weber County, Utah",238519,*****,2013,"Weber County, UT, USA"
0500000US50007,50007,"Chittenden County, Vermont",159515,*****,2013,"Chittenden County, VT, USA"
0500000US51003,51003,"Albemarle County, Virginia",103000,*****,2013,"Albemarle County, VA, USA"
0500000US51013,51013,"Arlington County, Virginia",224906,*****,2013,"Arlington County, VA, USA"
0500000US51015,51015,"Augusta County, Virginia",73912,*****,2013,"Augusta County, VA, USA"
0500000US51019,51019,"Bedford County, Virginia",69825,*****,2013,"Bedford County, VA, USA"
0500000US51041,51041,"Chesterfield County, Virginia",327745,*****,2013,"Chesterfield County, VA, USA"
0500000US51059,51059,"Fairfax County, Virginia",1130924,*****,2013,"Fairfax County, VA, USA"
0500000US51061,51061,"Fauquier County, Virginia",67207,*****,2013,"Fauquier County, VA, USA"
0500000US51069,51069,"Frederick County, Virginia",81319,*****,2013,"Frederick County, VA, USA"
0500000US51085,51085,"Hanover County, Virginia",101330,*****,2013,"Hanover County, VA, USA"
0500000US51087,51087,"Henrico County, Virginia",318611,*****,2013,"Henrico County, VA, USA"
0500000US51095,51095,"James City County, Virginia",70516,*****,2013,"James City County, VA, USA"
0500000US51107,51107,"Loudoun County, Virginia",349679,*****,2013,"Loudoun County, VA, USA"
0500000US51121,51121,"Montgomery County, Virginia",96207,*****,2013,"Montgomery County, VA, USA"
0500000US51153,51153,"Prince William County, Virginia",438580,*****,2013,"Prince William County, VA, USA"
0500000US51161,51161,"Roanoke County, Virginia",93524,*****,2013,"Roanoke County, VA, USA"
0500000US51165,51165,"Rockingham County, Virginia",77741,*****,2013,"Rockingham County, VA, USA"
0500000US51177,51177,"Spotsylvania County, Virginia",127348,*****,2013,"Spotsylvania County, VA, USA"
0500000US51179,51179,"Stafford County, Virginia",136788,*****,2013,"Stafford County, VA, USA"
0500000US51199,51199,"York County, Virginia",66269,*****,2013,"York County, VA, USA"
0500000US51510,51510,"Alexandria city, Virginia",148892,*****,2013,"Alexandria, VA, USA"
0500000US51550,51550,"Chesapeake city, Virginia",230571,*****,2013,"Chesapeake, VA, USA"
0500000US51650,51650,"Hampton city, Virginia",136699,*****,2013,"Hampton, VA, USA"
0500000US51680,51680,"Lynchburg city, Virginia",78014,*****,2013,"Lynchburg, VA, USA"
0500000US51700,51700,"Newport News city, Virginia",182020,*****,2013,"Newport News, VA, USA"
0500000US51710,51710,"Norfolk city, Virginia",246139,*****,2013,"Norfolk, VA, USA"
0500000US51740,51740,"Portsmouth city, Virginia",96205,*****,2013,"Portsmouth, VA, USA"
0500000US51760,51760,"Richmond city, Virginia",214114,*****,2013,"Richmond, VA, USA"
0500000US51770,51770,"Roanoke city, Virginia",98465,*****,2013,"Roanoke, VA, USA"
0500000US51800,51800,"Suffolk city, Virginia",85728,*****,2013,"Suffolk, VA, USA"
0500000US51810,51810,"Virginia Beach city, Virginia",448479,*****,2013,"Virginia Beach, VA, USA"
0500000US53005,53005,"Benton County, Washington",184486,*****,2013,"Benton County, WA, USA"
0500000US53007,53007,"Chelan County, Washington",73967,*****,2013,"Chelan County, WA, USA"
0500000US53009,53009,"Clallam County, Washington",72312,*****,2013,"Clallam County, WA, USA"
0500000US53011,53011,"Clark County, Washington",443817,*****,2013,"Clark County, WA, USA"
0500000US53015,53015,"Cowlitz County, Washington",101860,*****,2013,"Cowlitz County, WA, USA"
0500000US53021,53021,"Franklin County, Washington",86638,*****,2013,"Washington, MO, USA"
0500000US53025,53025,"Grant County, Washington",91878,*****,2013,"Grant County, WA, USA"
0500000US53027,53027,"Grays Harbor County, Washington",71078,*****,2013,"Grays Harbor County, WA, USA"
0500000US53029,53029,"Island County, Washington",78801,*****,2013,"Island County, WA, USA"
0500000US53033,53033,"King County, Washington",2044449,*****,2013,"King County, WA, USA"
0500000US53035,53035,"Kitsap County, Washington",253968,*****,2013,"Kitsap County, WA, USA"
0500000US53041,53041,"Lewis County, Washington",75081,*****,2013,"Lewis County, WA, USA"
0500000US53053,53053,"Pierce County, Washington",819743,*****,2013,"Pierce County, WA, USA"
0500000US53057,53057,"Skagit County, Washington",118837,*****,2013,"Skagit County, WA, USA"
0500000US53061,53061,"Snohomish County, Washington",745913,*****,2013,"Snohomish County, WA, USA"
0500000US53063,53063,"Spokane County, Washington",479398,*****,2013,"Spokane County, WA, USA"
0500000US53067,53067,"Thurston County, Washington",262388,*****,2013,"Thurston County, WA, USA"
0500000US53073,53073,"Whatcom County, Washington",206353,*****,2013,"Whatcom County, WA, USA"
0500000US53077,53077,"Yakima County, Washington",247044,*****,2013,"Yakima County, WA, USA"
0500000US54003,54003,"Berkeley County, West Virginia",108706,*****,2013,"Berkeley County, WV, USA"
0500000US54011,54011,"Cabell County, West Virginia",97133,*****,2013,"Cabell County, WV, USA"
0500000US54033,54033,"Harrison County, West Virginia",68972,*****,2013,"Harrison County, WV, USA"
0500000US54039,54039,"Kanawha County, West Virginia",191275,*****,2013,"Kanawha County, WV, USA"
0500000US54061,54061,"Monongalia County, West Virginia",102274,*****,2013,"Monongalia County, WV, USA"
0500000US54081,54081,"Raleigh County, West Virginia",78833,*****,2013,"Raleigh County, WV, USA"
0500000US54107,54107,"Wood County, West Virginia",86569,*****,2013,"Wood County, WV, USA"
0500000US55009,55009,"Brown County, Wisconsin",254586,*****,2013,"Brown County, WI, USA"
0500000US55025,55025,"Dane County, Wisconsin",509939,*****,2013,"Dane County, WI, USA"
0500000US55027,55027,"Dodge County, Wisconsin",88344,*****,2013,"Dodge County, WI, USA"
0500000US55035,55035,"Eau Claire County, Wisconsin",101438,*****,2013,"Eau Claire County, WI, USA"
0500000US55039,55039,"Fond du Lac County, Wisconsin",101798,*****,2013,"Fond Du Lac County, WI, USA"
0500000US55055,55055,"Jefferson County, Wisconsin",84509,*****,2013,"Jefferson County, WI, USA"
0500000US55059,55059,"Kenosha County, Wisconsin",167757,*****,2013,"Kenosha County, WI, USA"
0500000US55063,55063,"La Crosse County, Wisconsin",116713,*****,2013,"La Crosse County, WI, USA"
0500000US55071,55071,"Manitowoc County, Wisconsin",80654,*****,2013,"Manitowoc County, WI, USA"
0500000US55073,55073,"Marathon County, Wisconsin",135416,*****,2013,"Marathon County, WI, USA"
0500000US55079,55079,"Milwaukee County, Wisconsin",956023,*****,2013,"Milwaukee County, WI, USA"
0500000US55087,55087,"Outagamie County, Wisconsin",180345,*****,2013,"Outagamie County, WI, USA"
0500000US55089,55089,"Ozaukee County, Wisconsin",87054,*****,2013,"Ozaukee County, WI, USA"
0500000US55097,55097,"Portage County, Wisconsin",70380,*****,2013,"Portage County, WI, USA"
0500000US55101,55101,"Racine County, Wisconsin",195041,*****,2013,"Racine County, WI, USA"
0500000US55105,55105,"Rock County, Wisconsin",160739,*****,2013,"Rock County, WI, USA"
0500000US55109,55109,"St. Croix County, Wisconsin",85930,*****,2013,"St Croix County, WI, USA"
0500000US55117,55117,"Sheboygan County, Wisconsin",114922,*****,2013,"Sheboygan County, WI, USA"
0500000US55127,55127,"Walworth County, Wisconsin",102945,*****,2013,"Walworth County, WI, USA"
0500000US55131,55131,"Washington County, Wisconsin",132739,*****,2013,"Washington County, WI, USA"
0500000US55133,55133,"Waukesha County, Wisconsin",393843,*****,2013,"Waukesha County, WI, USA"
0500000US55139,55139,"Winnebago County, Wisconsin",169541,*****,2013,"Winnebago County, WI, USA"
0500000US55141,55141,"Wood County, Wisconsin",73959,*****,2013,"Wood County, WI, USA"
0500000US56021,56021,"Laramie County, Wyoming",95809,*****,2013,"Laramie County, WY, USA"
0500000US56025,56025,"Natrona County, Wyoming",80973,*****,2013,"Natrona County, WY, USA"
Id,Id2,Geography,Estimate Total, Margin of Error
0500000US01003,01003,"Baldwin County, Alabama",200111,*****,2014,"Baldwin County, AL, USA"
0500000US01015,01015,"Calhoun County, Alabama",115916,*****,2014,"Calhoun County, AL, USA"
0500000US01043,01043,"Cullman County, Alabama",81289,*****,2014,"Cullman County, AL, USA"
0500000US01049,01049,"DeKalb County, Alabama",71065,*****,2014,"Dekalb County, AL, USA"
0500000US01051,01051,"Elmore County, Alabama",80977,*****,2014,"Elmore County, AL, USA"
0500000US01055,01055,"Etowah County, Alabama",103531,*****,2014,"Etowah County, AL, USA"
0500000US01069,01069,"Houston County, Alabama",104193,*****,2014,"Houston County, AL, USA"
0500000US01073,01073,"Jefferson County, Alabama",660793,*****,2014,"Jefferson County, AL, USA"
0500000US01077,01077,"Lauderdale County, Alabama",93096,*****,2014,"Lauderdale County, AL, USA"
0500000US01081,01081,"Lee County, Alabama",154255,*****,2014,"Lee County, AL, USA"
0500000US01083,01083,"Limestone County, Alabama",90787,*****,2014,"Limestone County, AL, USA"
0500000US01089,01089,"Madison County, Alabama",350299,*****,2014,"Madison County, AL, USA"
0500000US01095,01095,"Marshall County, Alabama",94636,*****,2014,"Marshall County, AL, USA"
0500000US01097,01097,"Mobile County, Alabama",415123,*****,2014,"Mobile County, AL, USA"
0500000US01101,01101,"Montgomery County, Alabama",226189,*****,2014,"Montgomery County, AL, USA"
0500000US01103,01103,"Morgan County, Alabama",119607,*****,2014,"Morgan County, AL, USA"
0500000US01115,01115,"St. Clair County, Alabama",86697,*****,2014,"St Clair County, AL, USA"
0500000US01117,01117,"Shelby County, Alabama",206655,*****,2014,"Shelby County, AL, USA"
0500000US01121,01121,"Talladega County, Alabama",81322,*****,2014,"Talladega County, AL, USA"
0500000US01125,01125,"Tuscaloosa County, Alabama",202212,*****,2014,"Tuscaloosa County, AL, USA"
0500000US01127,01127,"Walker County, Alabama",65471,*****,2014,"Walker County, AL, USA"
0500000US02020,02020,"Anchorage Municipality, Alaska",301010,*****,2014,"Anchorage, AK, USA"
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",99357,*****,2014,"Fairbanks North Star, AK, USA"
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",97882,*****,2014,"Matanuska-Susitna, AK, USA"
0500000US04001,04001,"Apache County, Arizona",71828,*****,2014,"Apache County, AZ, USA"
0500000US04003,04003,"Cochise County, Arizona",127448,*****,2014,"Cochise County, AZ, USA"
0500000US04005,04005,"Coconino County, Arizona",137682,*****,2014,"Coconino County, AZ, USA"
0500000US04013,04013,"Maricopa County, Arizona",4087191,*****,2014,"Maricopa County, AZ, USA"
0500000US04015,04015,"Mohave County, Arizona",203361,*****,2014,"Mohave County, AZ, USA"
0500000US04017,04017,"Navajo County, Arizona",108101,*****,2014,"Navajo County, AZ, USA"
0500000US04019,04019,"Pima County, Arizona",1004516,*****,2014,"Pima County, AZ, USA"
0500000US04021,04021,"Pinal County, Arizona",401918,*****,2014,"Pinal County, AZ, USA"
0500000US04025,04025,"Yavapai County, Arizona",218844,*****,2014,"Yavapai County, AZ, USA"
0500000US04027,04027,"Yuma County, Arizona",203247,*****,2014,"Yuma County, AZ, USA"
0500000US05007,05007,"Benton County, Arkansas",242321,*****,2014,"Benton County, AR, USA"
0500000US05031,05031,"Craighead County, Arkansas",102518,*****,2014,"Craighead County, AR, USA"
0500000US05045,05045,"Faulkner County, Arkansas",120768,*****,2014,"Faulkner County, AR, USA"
0500000US05051,05051,"Garland County, Arkansas",97322,*****,2014,"Garland County, AR, USA"
0500000US05069,05069,"Jefferson County, Arkansas",72297,*****,2014,"Jefferson County, AR, USA"
0500000US05085,05085,"Lonoke County, Arkansas",71557,*****,2014,"Lonoke County, AR, USA"
0500000US05119,05119,"Pulaski County, Arkansas",392702,*****,2014,"Pulaski County, AR, USA"
0500000US05125,05125,"Saline County, Arkansas",115719,*****,2014,"Saline County, AR, USA"
0500000US05131,05131,"Sebastian County, Arkansas",126776,*****,2014,"Sebastian County, AR, USA"
0500000US05143,05143,"Washington County, Arkansas",220792,*****,2014,"Washington County, AR, USA"
0500000US05145,05145,"White County, Arkansas",78592,*****,2014,"White County, AR, USA"
0500000US06001,06001,"Alameda County, California",1610921,*****,2014,"Alameda County, CA, USA"
0500000US06007,06007,"Butte County, California",224241,*****,2014,"Butte Valley, CA 95965, USA"
0500000US06013,06013,"Contra Costa County, California",1111339,*****,2014,"Contra Costa County, CA, USA"
0500000US06017,06017,"El Dorado County, California",183087,*****,2014,"El Dorado County, CA, USA"
0500000US06019,06019,"Fresno County, California",965974,*****,2014,"Fresno County, CA, USA"
0500000US06023,06023,"Humboldt County, California",134809,*****,2014,"Humboldt County, CA, USA"
0500000US06025,06025,"Imperial County, California",179091,*****,2014,"Imperial County, CA, USA"
0500000US06029,06029,"Kern County, California",874589,*****,2014,"Kern County, CA, USA"
0500000US06031,06031,"Kings County, California",150269,*****,2014,"Kings County, CA, USA"
0500000US06033,06033,"Lake County, California",64184,*****,2014,"Lake County, CA, USA"
0500000US06037,06037,"Los Angeles County, California",10116705,*****,2014,"Los Angeles County, CA, USA"
0500000US06039,06039,"Madera County, California",154548,*****,2014,"Madera County, CA, USA"
0500000US06041,06041,"Marin County, California",260750,*****,2014,"Marin County, CA, USA"
0500000US06045,06045,"Mendocino County, California",87869,*****,2014,"Mendocino County, CA, USA"
0500000US06047,06047,"Merced County, California",266353,*****,2014,"Merced County, CA, USA"
0500000US06053,06053,"Monterey County, California",431344,*****,2014,"Monterey County, CA, USA"
0500000US06055,06055,"Napa County, California",141667,*****,2014,"Napa County, CA, USA"
0500000US06057,06057,"Nevada County, California",98893,*****,2014,"Nevada County, CA, USA"
0500000US06059,06059,"Orange County, California",3145515,*****,2014,"Orange County, CA, USA"
0500000US06061,06061,"Placer County, California",371694,*****,2014,"Placer County, CA, USA"
0500000US06065,06065,"Riverside County, California",2329271,*****,2014,"Riverside County, CA, USA"
0500000US06067,06067,"Sacramento County, California",1482026,*****,2014,"Sacramento County, CA, USA"
0500000US06071,06071,"San Bernardino County, California",2112619,*****,2014,"San Bernardino County, CA, USA"
0500000US06073,06073,"San Diego County, California",3263431,*****,2014,"San Diego County, CA, USA"
0500000US06075,06075,"San Francisco County, California",852469,*****,2014,"San Francisco County, CA, USA"
0500000US06077,06077,"San Joaquin County, California",715597,*****,2014,"San Joaquin County, CA, USA"
0500000US06079,06079,"San Luis Obispo County, California",279083,*****,2014,"San Luis Obispo County, CA, USA"
0500000US06081,06081,"San Mateo County, California",758581,*****,2014,"San Mateo County, CA, USA"
0500000US06083,06083,"Santa Barbara County, California",440668,*****,2014,"Santa Barbara County, CA, USA"
0500000US06085,06085,"Santa Clara County, California",1894605,*****,2014,"Santa Clara County, CA, USA"
0500000US06087,06087,"Santa Cruz County, California",271804,*****,2014,"Santa Cruz County, CA, USA"
0500000US06089,06089,"Shasta County, California",179804,*****,2014,"Shasta County, CA, USA"
0500000US06095,06095,"Solano County, California",431131,*****,2014,"Solano County, CA, USA"
0500000US06097,06097,"Sonoma County, California",500292,*****,2014,"Sonoma County, CA, USA"
0500000US06099,06099,"Stanislaus County, California",531997,*****,2014,"Stanislaus County, CA, USA"
0500000US06101,06101,"Sutter County, California",95847,*****,2014,"Sutter County, CA, USA"
0500000US06107,06107,"Tulare County, California",458198,*****,2014,"Tulare County, CA, USA"
0500000US06111,06111,"Ventura County, California",846178,*****,2014,"Ventura County, CA, USA"
0500000US06113,06113,"Yolo County, California",207590,*****,2014,"Yolo County, CA, USA"
0500000US06115,06115,"Yuba County, California",73966,*****,2014,"Yuba County, CA, USA"
0500000US08001,08001,"Adams County, Colorado",480718,*****,2014,"Adams County, CO, USA"
0500000US08005,08005,"Arapahoe County, Colorado",618821,*****,2014,"Arapahoe County, CO, USA"
0500000US08013,08013,"Boulder County, Colorado",313333,*****,2014,"Boulder County, CO, USA"
0500000US08031,08031,"Denver County, Colorado",663862,*****,2014,"Denver County, CO, USA"
0500000US08035,08035,"Douglas County, Colorado",314638,*****,2014,"Douglas County, CO, USA"
0500000US08041,08041,"El Paso County, Colorado",663519,*****,2014,"El Paso County, CO, USA"
0500000US08059,08059,"Jefferson County, Colorado",558503,*****,2014,"Jefferson County, CO, USA"
0500000US08069,08069,"Larimer County, Colorado",324122,*****,2014,"Larimer County, CO, USA"
0500000US08077,08077,"Mesa County, Colorado",148255,*****,2014,"Mesa County, CO, USA"
0500000US08101,08101,"Pueblo County, Colorado",161875,*****,2014,"Pueblo County, CO, USA"
0500000US08123,08123,"Weld County, Colorado",277670,*****,2014,"Weld County, CO, USA"
0500000US09001,09001,"Fairfield County, Connecticut",945438,*****,2014,"Fairfield County, CT, USA"
0500000US09003,09003,"Hartford County, Connecticut",897985,*****,2014,"Hartford County, CT, USA"
0500000US09005,09005,"Litchfield County, Connecticut",184993,*****,2014,"Litchfield County, CT, USA"
0500000US09007,09007,"Middlesex County, Connecticut",164943,*****,2014,"Middlesex County, CT, USA"
0500000US09009,09009,"New Haven County, Connecticut",861277,*****,2014,"New Haven County, CT, USA"
0500000US09011,09011,"New London County, Connecticut",273676,*****,2014,"New London County, CT, USA"
0500000US09013,09013,"Tolland County, Connecticut",151367,*****,2014,"Tolland County, CT, USA"
